transaction_id,customer_id,transaction_date,amount,transaction_type,merchant_name,merchant_category,location,ip_address,fraud_flag
TXN_gen_7884,CUST_gen_7884,2024-11-15,9959,Refund,Barrett LLC,Online Services,"Port Steven, Marshall Islands",176.173.172.167,true
TXN_gen_1610,CUST_gen_1610,2024-06-03,7120,Refund,"Burch, Cox and Wyatt",Online Services,"New Nicholas, Brazil",38.215.158.15,true
TXN_extra_5535,CUST_extra_5535,2025-03-16,6683,Refund,"Lewis, Bridges and Reynolds",Online Services,"West Sabrina, Jordan",250.9.140.24,true
TXN_extra_13060,CUST_extra_13060,2024-07-13,9769,Refund,Good PLC,Online Services,"Port Julie, Monaco",205.116.107.235,true
TXN_extra_2337,CUST_extra_2337,2025-03-06,8026,Refund,Rollins-Vang,Online Services,"Johnsonstad, Italy",121.201.147.76,true
TXN_extra_12181,CUST_extra_12181,2025-05-15,4870,Refund,"Cortez, Phelps and Taylor",Online Services,"East Staceyport, Uganda",250.123.156.88,true
TXN_extra_4866,CUST_extra_4866,2025-04-06,7184,Refund,"Wolf, Andrews and Sanchez",Online Services,"Cynthiaberg, Lao People's Democratic Republic",60.101.5.122,true
TXN_extra_4914,CUST_extra_4914,2024-09-12,3969,Refund,Shaffer Inc,Online Services,"Montgomerytown, Sierra Leone",183.119.255.132,true
TXN_extra_1477,CUST_extra_1477,2024-06-08,9117,Refund,"Mcgrath, Lang and Ramos",Online Services,"Harrisburgh, Chile",245.188.26.184,true
TXN_extra_4760,CUST_extra_4760,2025-04-11,1234,Refund,Williams-Juarez,Online Services,"West Barbarafurt, Indonesia",201.39.40.148,true
TXN_extra_10039,CUST_extra_10039,2024-06-14,770,Refund,"Baker, Martin and Singleton",Online Services,"Karenhaven, French Southern Territories",69.211.139.228,true
TXN_extra_3497,CUST_extra_3497,2024-06-21,8860,Refund,"Palmer, Ho and Duncan",Online Services,"East Kristen, Italy",146.174.136.120,true
TXN_extra_3658,CUST_extra_3658,2024-07-22,4088,Refund,"Butler, Adkins and Skinner",Online Services,"Teresashire, Kyrgyz Republic",221.206.128.96,true
TXN_d0e9986d,CUST_a1b535fb,2024-11-23,9299,Refund,"Acevedo, Thompson and Myers",Online Services,"North Audreyborough, Malta",89.175.97.144,true
TXN_extra_11543,CUST_extra_11543,2025-04-06,4425,Refund,"Johnson, Hernandez and Jackson",Online Services,"Port Kimberly, Korea",58.19.88.132,true
TXN_extra_1835,CUST_extra_1835,2025-02-25,1730,Refund,Mclaughlin-Chandler,Online Services,"Henryfort, San Marino",2.151.211.63,true
TXN_extra_3387,CUST_extra_3387,2024-10-11,7496,Refund,"Vazquez, Page and Nicholson",Online Services,"Lake Jasminehaven, Belize",118.157.44.236,true
TXN_gen_5057,CUST_gen_5057,2025-01-07,8057,Refund,Johnson-James,Online Services,"Port Yvonneside, North Macedonia",76.195.217.212,true
TXN_extra_4675,CUST_extra_4675,2024-12-16,4037,Refund,"Matthews, Saunders and Anderson",Online Services,"East Nicole, Turkey",146.45.224.147,true
TXN_extra_12136,CUST_extra_12136,2024-11-29,339,Refund,"Clements, Allen and Sullivan",Online Services,"Lake Jonathan, India",90.230.240.44,true
TXN_extra_4887,CUST_extra_4887,2025-04-12,7809,Refund,Scott-Molina,Online Services,"Port Matthewbury, Western Sahara",132.240.118.250,true
TXN_extra_8920,CUST_extra_8920,2024-10-31,7961,Refund,Franco-Stuart,Online Services,"Ericaberg, Namibia",91.23.147.222,true
TXN_extra_2983,CUST_extra_2983,2024-07-04,4321,Refund,Porter-Flynn,Online Services,"New Gabriel, Sri Lanka",255.77.81.87,true
TXN_extra_2761,CUST_extra_2761,2024-07-03,3491,Refund,Perry and Sons,Online Services,"Hoshire, Brazil",26.41.153.125,true
TXN_extra_5862,CUST_extra_5862,2024-12-05,2613,Refund,"Gomez, Johnson and Gibbs",Online Services,"East Michelleshire, Palestinian Territory",87.137.46.57,true
TXN_extra_13088,CUST_extra_13088,2024-10-03,9065,Refund,"Wong, Thomas and Walter",Online Services,"New Garrett, France",166.14.122.165,true
TXN_extra_7621,CUST_extra_7621,2024-05-30,1807,Refund,"Pugh, Carter and Mejia",Online Services,"Stevenberg, Armenia",129.239.220.93,true
TXN_extra_2909,CUST_extra_2909,2025-02-26,4658,Refund,"Schultz, Boyle and Roman",Online Services,"West Clintonborough, Saint Helena",251.242.141.55,true
TXN_extra_6679,CUST_extra_6679,2025-01-25,1175,Refund,"Ramsey, Hansen and Mendoza",Online Services,"West Jason, United States of America",154.102.188.183,true
TXN_extra_10872,CUST_extra_10872,2024-07-31,886,Refund,"Floyd, Boyd and Browning",Online Services,"West Brandy, Romania",189.181.90.228,true
TXN_extra_11092,CUST_extra_11092,2024-10-19,7097,Refund,Espinoza-Jackson,Online Services,"Houseton, Chile",17.149.209.73,true
TXN_extra_1080,CUST_extra_1080,2024-07-26,6692,Refund,"Young, Kane and Riley",Online Services,"Mitchellside, Nicaragua",230.35.96.98,true
TXN_extra_4111,CUST_extra_4111,2024-12-18,7494,Refund,Ryan PLC,Online Services,"New Valeriefort, Aruba",209.123.185.43,true
TXN_extra_68,CUST_extra_68,2025-03-29,2446,Refund,Gross LLC,Online Services,"Stoneburgh, Gibraltar",73.167.200.242,true
TXN_extra_4050,CUST_extra_4050,2024-11-12,6479,Refund,Nolan PLC,Online Services,"Carlshire, Saudi Arabia",10.207.66.26,true
TXN_extra_665,CUST_extra_665,2025-01-11,304,Refund,Harvey LLC,Online Services,"Raymondborough, Nauru",16.204.185.178,true
TXN_extra_10814,CUST_extra_10814,2025-02-07,4354,Refund,"Jackson, Chavez and Taylor",Online Services,"New Jamesside, South Georgia and the South Sandwich Islands",92.107.52.161,true
TXN_extra_4947,CUST_extra_4947,2024-08-25,8366,Refund,Cobb-Murphy,Online Services,"Joseside, Azerbaijan",62.13.56.91,true
TXN_extra_7386,CUST_extra_7386,2025-01-21,8141,Refund,Rogers-Russell,Online Services,"West Matthewton, Mali",213.189.85.176,true
TXN_extra_1235,CUST_extra_1235,2024-06-17,1280,Refund,Peterson-Mcdaniel,Online Services,"West Tonyashire, Suriname",120.196.48.164,true
TXN_gen_7076,CUST_gen_7076,2024-11-10,8451,Refund,"Kelly, Richardson and Neal",Online Services,"Marieland, Svalbard & Jan Mayen Islands",211.219.140.19,true
TXN_extra_5582,CUST_extra_5582,2024-10-04,73,Refund,Bradley Ltd,Online Services,"Davidfort, Mayotte",135.51.232.63,true
TXN_extra_12350,CUST_extra_12350,2024-10-29,1994,Refund,Gonzales-Stein,Online Services,"Carloshaven, Australia",195.41.144.178,true
TXN_extra_9506,CUST_extra_9506,2025-03-27,9450,Refund,Le-Coleman,Online Services,"Cynthiafurt, Turks and Caicos Islands",97.178.244.227,true
TXN_extra_3099,CUST_extra_3099,2025-02-22,7552,Refund,Heath-Smith,Online Services,"New Danielle, Pitcairn Islands",149.156.115.236,true
TXN_extra_4679,CUST_extra_4679,2024-08-08,5668,Refund,"Johnson, Thompson and Adams",Online Services,"North David, Nauru",43.227.26.255,true
TXN_gen_2430,CUST_gen_2430,2025-01-09,3288,Refund,Gonzales and Sons,Online Services,"New Michael, Gibraltar",6.236.9.28,true
TXN_extra_13199,CUST_extra_13199,2024-05-26,2060,Refund,Kirk-Durham,Online Services,"Boydburgh, Kenya",128.57.194.84,true
TXN_extra_11659,CUST_extra_11659,2024-10-18,5087,Refund,Parker Ltd,Online Services,"Hermanburgh, Uzbekistan",161.162.105.7,true
TXN_extra_9943,CUST_extra_9943,2024-09-05,9233,Refund,Brock-Peters,Online Services,"Port Laura, American Samoa",135.15.161.110,true
TXN_extra_12553,CUST_extra_12553,2024-10-14,4830,Refund,Wolfe-Baker,Online Services,"Port Kelly, Heard Island and McDonald Islands",213.159.142.71,true
TXN_extra_7385,CUST_extra_7385,2024-09-30,403,Refund,Mendoza and Sons,Online Services,"Port Angelamouth, Australia",112.63.110.154,true
TXN_extra_9870,CUST_extra_9870,2025-01-12,8989,Refund,Diaz LLC,Online Services,"South Suzanne, North Macedonia",212.199.14.91,true
TXN_extra_2443,CUST_extra_2443,2024-12-18,9789,Refund,Farrell-Little,Online Services,"Sanchezmouth, Montenegro",119.34.165.66,true
TXN_extra_12237,CUST_extra_12237,2024-05-26,7177,Refund,Bridges PLC,Online Services,"Bensonfort, Georgia",254.102.159.237,true
TXN_extra_12719,CUST_extra_12719,2024-10-22,723,Refund,Pittman PLC,Online Services,"Lake Larryberg, Nepal",46.230.195.240,true
TXN_extra_7820,CUST_extra_7820,2024-10-06,4811,Refund,Kane-Bennett,Online Services,"New Nathanhaven, Peru",67.93.193.14,true
TXN_extra_8287,CUST_extra_8287,2024-08-31,968,Refund,Rose-Warren,Online Services,"Diazmouth, Lebanon",93.111.5.201,true
TXN_extra_8514,CUST_extra_8514,2024-07-28,4828,Refund,Marquez Inc,Online Services,"Port Danielchester, Lebanon",183.89.252.46,true
TXN_extra_9923,CUST_extra_9923,2024-07-10,4481,Refund,"Roy, Day and Garcia",Online Services,"Jonesshire, Bahamas",47.204.122.173,true
TXN_extra_3221,CUST_extra_3221,2024-12-03,3682,Refund,Taylor-Ayala,Online Services,"Herringbury, Palau",14.185.22.216,true
TXN_extra_3651,CUST_extra_3651,2024-10-16,7297,Refund,Mccullough PLC,Online Services,"Port Steven, Sri Lanka",250.63.174.97,true
TXN_extra_4511,CUST_extra_4511,2025-03-31,8042,Refund,Little Group,Online Services,"New Jeffreychester, Iceland",115.0.135.17,true
TXN_extra_3784,CUST_extra_3784,2025-01-02,1050,Refund,Turner-Green,Online Services,"Port Lisaborough, Sudan",106.5.50.25,true
TXN_4ff644aa,CUST_c96243cd,2025-04-30,6193,Refund,"Curry, Schmidt and Wilson",Online Services,"Kimberlytown, Sierra Leone",109.225.233.216,true
TXN_extra_2449,CUST_extra_2449,2025-03-19,1810,Refund,Shaffer PLC,Online Services,"Port Michael, Saudi Arabia",177.147.81.70,true
TXN_gen_3588,CUST_gen_3588,2025-03-13,396,Refund,Wu LLC,Online Services,"Port Daniel, Malta",41.133.206.153,true
TXN_extra_12066,CUST_extra_12066,2024-09-30,8191,Refund,"Morales, Collins and Manning",Online Services,"Lake Thomas, Monaco",230.109.163.144,true
TXN_extra_2586,CUST_extra_2586,2024-08-16,3654,Refund,Pacheco-Gomez,Online Services,"Isabellaside, Somalia",91.224.17.223,true
TXN_extra_9767,CUST_extra_9767,2025-04-26,3276,Refund,"Church, Guzman and Tucker",Online Services,"East Carlosberg, Gabon",167.178.37.162,true
TXN_extra_12260,CUST_extra_12260,2025-02-03,8920,Refund,"Kim, Gonzales and Mills",Online Services,"Lake Thomasport, Saint Lucia",166.181.198.226,true
TXN_extra_13101,CUST_extra_13101,2024-07-31,1817,Refund,Floyd-Cantu,Online Services,"South Dorothystad, Canada",159.133.65.194,true
TXN_extra_3744,CUST_extra_3744,2024-07-21,3644,Refund,"Shepherd, Rivera and Forbes",Online Services,"Drewborough, Eritrea",122.148.190.1,true
TXN_extra_3308,CUST_extra_3308,2025-03-10,6027,Refund,"Leblanc, Pierce and Williams",Online Services,"Hortonside, Panama",238.184.112.147,true
TXN_extra_7950,CUST_extra_7950,2024-06-20,546,Refund,Archer-Dixon,Online Services,"Patrickstad, Zambia",109.242.166.180,true
TXN_extra_11511,CUST_extra_11511,2025-02-21,7178,Refund,"Stewart, Collins and Short",Online Services,"North Chelsea, Hong Kong",108.190.77.63,true
TXN_extra_8458,CUST_extra_8458,2024-09-29,2418,Refund,"Adams, Stephens and Smith",Online Services,"South Jerryside, Greenland",81.33.200.159,true
TXN_gen_5804,CUST_gen_5804,2024-10-27,6562,Refund,Mckinney LLC,Online Services,"East David, Swaziland",213.31.186.125,true
TXN_extra_1316,CUST_extra_1316,2024-07-16,2683,Refund,Evans-Chapman,Online Services,"New Cesarview, Egypt",11.189.110.76,true
TXN_extra_6811,CUST_extra_6811,2025-03-17,614,Refund,"Patel, Stewart and Glass",Online Services,"North Erica, Bolivia",128.103.77.222,true
TXN_extra_9973,CUST_extra_9973,2024-10-07,8343,Refund,Kelly Inc,Online Services,"North Jeffrey, Bolivia",95.30.45.236,true
TXN_extra_3593,CUST_extra_3593,2024-11-23,5974,Refund,"Mullen, Greene and Elliott",Online Services,"Deanburgh, Cambodia",92.10.247.25,true
TXN_4fc185c6,CUST_5e09e9c6,2024-10-07,8204,Refund,Jones-Lam,Online Services,"North Teresaland, Kuwait",133.61.146.187,true
TXN_extra_12619,CUST_extra_12619,2024-11-20,8500,Refund,Willis LLC,Online Services,"South Emily, Colombia",59.113.96.163,true
TXN_extra_2339,CUST_extra_2339,2024-11-10,8755,Refund,"Parker, Benitez and Velasquez",Online Services,"South Donna, Bermuda",246.71.18.206,true
TXN_gen_3560,CUST_gen_3560,2025-03-23,2613,Refund,Middleton-Jackson,Online Services,"East Mirandachester, Faroe Islands",42.13.244.66,true
TXN_extra_6809,CUST_extra_6809,2025-01-28,5388,Refund,"Miller, Garcia and Aguilar",Online Services,"East Courtney, Guadeloupe",69.170.203.186,true
TXN_extra_3731,CUST_extra_3731,2025-03-29,2266,Refund,Huber-Johnson,Online Services,"Freemanbury, Portugal",173.249.221.34,true
TXN_extra_7722,CUST_extra_7722,2024-12-30,2486,Refund,Kelly-Roth,Online Services,"Lindsayport, Marshall Islands",172.15.126.75,true
TXN_gen_5673,CUST_gen_5673,2024-12-09,3285,Refund,Baker-Navarro,Online Services,"Port Nicholas, Gabon",97.174.124.113,true
TXN_extra_8543,CUST_extra_8543,2024-05-21,6905,Refund,"Parker, Perez and Kelly",Online Services,"Morganmouth, Iran",208.46.42.62,true
TXN_122cb951,CUST_d59c3639,2025-04-24,6028,Refund,Hawkins PLC,Online Services,"Tanyatown, Morocco",146.218.42.209,true
TXN_extra_2930,CUST_extra_2930,2025-04-29,9636,Refund,Hale-Miller,Online Services,"Lake Walter, Isle of Man",154.27.33.175,true
TXN_extra_676,CUST_extra_676,2025-01-10,7121,Refund,Arnold LLC,Online Services,"Garciahaven, Singapore",84.83.175.76,true
TXN_extra_4545,CUST_extra_4545,2025-01-29,2254,Refund,Cisneros and Sons,Online Services,"Chadmouth, Italy",196.105.4.179,true
TXN_gen_5043,CUST_gen_5043,2025-03-20,6788,Refund,"Fox, Harrington and Wang",Online Services,"South Suzanneshire, Palestinian Territory",70.197.96.184,true
TXN_extra_7926,CUST_extra_7926,2024-08-24,4194,Refund,Jackson-Edwards,Online Services,"Natalieview, Ukraine",138.71.99.65,true
TXN_gen_4941,CUST_gen_4941,2025-04-07,4010,Refund,Davidson-Clark,Online Services,"Romeroton, Kazakhstan",107.226.47.239,true
TXN_gen_4949,CUST_gen_4949,2024-08-19,5471,Refund,Stevens PLC,Online Services,"Port Kathleenport, Antigua and Barbuda",221.111.149.29,true
TXN_gen_4881,CUST_gen_4881,2025-03-02,6738,Refund,Sullivan-Doyle,Online Services,"Petersmouth, Senegal",135.224.202.24,true
TXN_extra_5143,CUST_extra_5143,2025-05-13,1263,Refund,"Beasley, Willis and Griffith",Online Services,"West Clintonborough, Saint Helena",69.53.254.28,true
TXN_extra_10526,CUST_extra_10526,2025-01-08,534,Refund,"Wilson, Kennedy and Perry",Online Services,"Wrightfurt, Singapore",155.171.145.100,true
TXN_extra_4520,CUST_extra_4520,2024-10-23,2545,Refund,"Walker, Estes and Byrd",Online Services,"New Amber, Romania",168.169.162.167,true
TXN_gen_6175,CUST_gen_6175,2024-06-10,848,Refund,Rose-Salazar,Online Services,"Lake Amystad, Isle of Man",220.80.24.175,true
TXN_extra_3134,CUST_extra_3134,2025-05-13,7299,Refund,Rodriguez-Walker,Online Services,"New Justin, Barbados",60.203.120.67,true
TXN_extra_7584,CUST_extra_7584,2024-10-28,4589,Refund,"Lee, Robbins and Lopez",Online Services,"Boydburgh, Kenya",11.123.82.91,true
TXN_16611ab2,CUST_63c8fa71,2025-02-22,2618,Refund,King-Lee,Online Services,"Kennedyborough, Romania",237.141.248.21,true
TXN_extra_11878,CUST_extra_11878,2025-03-14,209,Refund,Palmer Inc,Online Services,"Lake Paulmouth, Malaysia",137.25.8.23,true
TXN_gen_1719,CUST_gen_1719,2025-02-22,141,Refund,Bass Ltd,Online Services,"Pattersonville, Bosnia and Herzegovina",45.229.55.142,true
TXN_extra_385,CUST_extra_385,2024-10-23,9034,Refund,Padilla-Kennedy,Online Services,"New Danieltown, Armenia",230.189.160.61,true
TXN_extra_9122,CUST_extra_9122,2025-03-31,8816,Refund,White Ltd,Online Services,"East Lonnietown, Seychelles",30.145.96.189,true
TXN_extra_5123,CUST_extra_5123,2025-02-02,2680,Refund,"Scott, Mullins and Miller",Online Services,"Port Melissa, Belize",18.80.58.245,true
TXN_extra_365,CUST_extra_365,2024-05-28,9114,Refund,"Caldwell, Cross and Russell",Online Services,"East Nicolasfort, Kazakhstan",189.253.45.182,true
TXN_extra_8818,CUST_extra_8818,2025-01-27,6128,Refund,Reyes and Sons,Online Services,"Bradleyside, Netherlands Antilles",251.149.8.242,true
TXN_gen_3301,CUST_gen_3301,2024-09-22,3678,Refund,Mccoy Inc,Online Services,"East Samanthafort, Haiti",250.156.68.126,true
TXN_extra_855,CUST_extra_855,2025-04-05,862,Refund,Mullen LLC,Online Services,"Josephville, Romania",1.110.128.145,true
TXN_extra_536,CUST_extra_536,2024-08-05,3226,Refund,Stewart-Ortega,Online Services,"New Kara, Israel",156.128.186.126,true
TXN_extra_10907,CUST_extra_10907,2024-08-03,9178,Refund,Thomas Group,Online Services,"Pamelachester, Estonia",107.207.207.99,true
TXN_extra_7111,CUST_extra_7111,2024-07-05,3475,Refund,Sanders Ltd,Online Services,"North Matthewview, Cook Islands",109.74.51.200,true
TXN_extra_3759,CUST_extra_3759,2025-05-19,5474,Refund,Cameron PLC,Online Services,"West Markview, Uzbekistan",107.84.199.197,true
TXN_extra_10714,CUST_extra_10714,2025-03-31,9181,Refund,"Owens, Cardenas and Cortez",Online Services,"West Christopherhaven, Uzbekistan",249.230.51.53,true
TXN_extra_3914,CUST_extra_3914,2024-07-19,9699,Refund,Long-Hardin,Online Services,"Hahnborough, Kazakhstan",113.87.229.225,true
TXN_extra_3431,CUST_extra_3431,2024-10-18,2971,Refund,Lynn-Jones,Online Services,"New Michaelside, Suriname",239.100.48.192,true
TXN_extra_12230,CUST_extra_12230,2025-03-27,9428,Refund,Figueroa and Sons,Online Services,"Johnsonfurt, Saint Lucia",25.162.28.104,true
TXN_gen_5253,CUST_gen_5253,2025-03-04,3952,Refund,Mcmillan Group,Online Services,"Millerside, New Caledonia",122.87.42.59,true
TXN_gen_4966,CUST_gen_4966,2024-11-12,8548,Refund,Meadows Group,Online Services,"Bryanview, Cambodia",129.21.230.141,true
TXN_extra_11061,CUST_extra_11061,2025-01-19,2357,Refund,Patrick-Adams,Online Services,"Port William, Greenland",196.240.181.227,true
TXN_extra_12203,CUST_extra_12203,2024-06-03,9611,Refund,Greer-May,Online Services,"North Samantha, Kenya",93.112.61.18,true
TXN_extra_12039,CUST_extra_12039,2025-04-06,9099,Refund,Kennedy-Warren,Online Services,"Lake Paulmouth, Malaysia",30.40.211.237,true
TXN_extra_6320,CUST_extra_6320,2024-12-05,3626,Refund,"Adams, Hodge and Duke",Online Services,"South Raymond, Estonia",31.234.155.166,true
TXN_gen_2780,CUST_gen_2780,2024-11-02,7551,Refund,Petersen-Martinez,Online Services,"New Nathanhaven, Peru",201.74.70.209,true
TXN_extra_1685,CUST_extra_1685,2024-08-24,5326,Refund,"Holland, Sims and Meadows",Online Services,"East Davidton, Thailand",194.17.126.24,true
TXN_extra_11600,CUST_extra_11600,2025-01-17,2851,Refund,Walker-Clark,Online Services,"Wagnerberg, Morocco",225.31.251.165,true
TXN_extra_9140,CUST_extra_9140,2024-08-15,212,Refund,"Jones, Martinez and Smith",Online Services,"West Juan, Cote d'Ivoire",235.220.54.32,true
TXN_extra_6352,CUST_extra_6352,2025-01-08,8847,Refund,Hamilton-Park,Online Services,"Garciaberg, Seychelles",58.223.97.170,true
TXN_extra_8073,CUST_extra_8073,2024-06-04,1445,Refund,"Young, Johnson and Diaz",Online Services,"North Matthewview, Cook Islands",51.165.213.105,true
TXN_gen_5996,CUST_gen_5996,2024-11-24,9458,Refund,Conrad Ltd,Online Services,"South Suzanne, North Macedonia",128.119.54.237,true
TXN_extra_2119,CUST_extra_2119,2024-07-12,4275,Refund,Heath-White,Online Services,"New Nathantown, New Zealand",177.69.115.244,true
TXN_extra_10179,CUST_extra_10179,2025-03-08,4003,Refund,Flowers-Rivera,Online Services,"Dillonmouth, New Caledonia",158.244.215.202,true
TXN_extra_2236,CUST_extra_2236,2025-02-24,1886,Refund,Hardy-Barron,Online Services,"East Catherineside, Angola",97.95.196.140,true
TXN_extra_10294,CUST_extra_10294,2024-12-01,9228,Refund,Richmond-Johnson,Online Services,"East Amy, Ghana",234.212.190.123,true
TXN_extra_8722,CUST_extra_8722,2025-05-03,8378,Refund,Bryant LLC,Online Services,"Sheltonmouth, Iceland",221.62.223.157,true
TXN_extra_12871,CUST_extra_12871,2025-01-26,6373,Refund,Johnson LLC,Online Services,"East Erin, American Samoa",18.203.49.133,true
TXN_extra_3170,CUST_extra_3170,2025-02-09,2524,Refund,"Tanner, Wise and Johnson",Online Services,"North Laurieside, Malawi",166.125.90.227,true
TXN_gen_1304,CUST_gen_1304,2025-04-06,3033,Refund,"Brown, Valdez and Lucas",Online Services,"Nealberg, Brunei Darussalam",25.214.138.237,true
TXN_ed837b1e,CUST_e6e448ed,2025-04-14,2,Refund,Henderson-Davis,Online Services,"West Kristin, Jordan",31.2.71.91,true
TXN_extra_11196,CUST_extra_11196,2024-08-11,6088,Refund,Dorsey Ltd,Online Services,"Robinchester, Greece",74.172.149.166,true
